model_kind,horizon,metric_code,samples,mae,rmse,mape,smape,mase,rmsse,pinball_q10,pinball_q50,pinball_q90,pinball_avg,picp80,ace80,miw,winkler80
lstm,30d,net_bytes_recv,702,372.07413491637743,406.421638210701,2.7881182124445107,0.697721505325701,1.5789163266741209,1.013105136512062,249.50930644853196,186.03706745818872,47.96948049742583,161.17195146804883,0.05982905982905983,0.7401709401709402,194.73518957419913,2974.7878694595793
lstm,30d,net_bytes_sent,702,378.4025415437542,410.5480839583564,3.434780469544167,0.7668407167650695,1.7314513753196565,1.0434729329175825,260.1289638819291,189.2012707718771,50.78381212970885,166.70468226117168,0.04131054131054131,0.7586894586894587,180.20307775052547,3109.12776011638
lstm,30d,ping_latency_gateway,702,2.289805994696713,2.694036356851963,0.2800434962225394,0.23076002703810727,1.0386434435526946,0.8200437114157533,0.8961976442709891,1.1449029973483564,0.37598198266714133,0.8056942080954957,0.33618233618233617,0.46381766381766387,3.092687591803926,12.721796269381294
lstm,30d,storcli_drive_temperature,702,1.3710898955392556,1.5769356590627603,0.04504972058042691,0.043751529997210846,0.9796188670464876,0.7183824304816199,0.6417598536357202,0.6855449477696278,0.21272103806441747,0.5133419464899218,0.245014245014245,0.5549857549857551,1.5428077166662704,8.544808917001372
lstm,30d,system_temperature,702,3.164252802206966,3.3548466661649123,0.06325528238246651,0.061087685821010214,1.5350440630644264,0.9366321873773074,2.016069694358361,1.582126401103483,0.4070411789810379,1.3350790914809607,0.039886039886039885,0.7601139601139602,1.7783300834264544,24.231108733393995
lstm,7d,cpu_load_total,168,5.545422757896316,6.762599569157828,0.12788670003088864,0.11657669555574088,0.6923731543498564,0.5301062190983652,2.078815141718711,2.772711378948158,0.970689520896749,1.940738680521206,0.44047619047619047,0.3595238095238096,9.019912122247765,30.49504662615458
lstm,7d,mem_usage_percent,168,4.301310840984761,4.804842519267794,0.05632370608960866,0.05441255784526137,1.2117915768283054,0.8496785746174401,2.575222466550351,2.1506554204923805,0.5631451807009537,1.763007689247895,0.13095238095238096,0.6690476190476191,2.921031591155644,31.38367647251304
lstm,7d,net_bytes_recv,168,269.0797599129749,308.34659813674654,1.9651527538763003,0.5815367067476103,1.1418542334302113,0.7686291600360303,157.76425789808576,134.53987995648745,40.68380508736571,110.99598098064631,0.13095238095238096,0.6690476190476191,195.24754668675408,1984.4806298545143
lstm,7d,net_bytes_sent,168,264.84236139506066,303.85417322561176,2.6339286567182767,0.6257693287835776,1.211835599754712,0.7722934723211069,158.05167752251685,132.42118069753033,41.74399231667611,110.73895017890777,0.11904761904761904,0.680952380952381,181.94898032056227,1997.9566983919299
lstm,7d,ping_latency_gateway,168,1.799894500356571,2.1327159969332086,0.21624471297043288,0.18777253112376155,0.8164222760406887,0.6491821600969431,0.5730219612756914,0.8999472501782855,0.34863695196238825,0.6072020544721217,0.4166666666666667,0.38333333333333336,3.049224205858277,9.216589132380799
